model,folder,instance_id,source,system_messages,user_messages,assistant_messages,tool_messages,other_messages,other_roles,total_messages,api_calls,cost
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-2905,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-2905/pydata__xarray-2905.traj.json,1,1,97,96,1,"{""exit"": 1}",196,97,0.11976515000000007
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-3095,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-3095/pydata__xarray-3095.traj.json,1,1,54,53,1,"{""exit"": 1}",110,54,0.05930648799999999
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-3151,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-3151/pydata__xarray-3151.traj.json,1,1,36,35,1,"{""exit"": 1}",74,36,0.023900309999999994
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-3305,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-3305/pydata__xarray-3305.traj.json,1,1,90,89,1,"{""exit"": 1}",182,90,0.08301768000000002
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-3677,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-3677/pydata__xarray-3677.traj.json,1,1,44,43,1,"{""exit"": 1}",90,44,0.042905641999999994
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-3993,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-3993/pydata__xarray-3993.traj.json,1,1,42,41,1,"{""exit"": 1}",86,42,0.036385860000000006
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-4075,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-4075/pydata__xarray-4075.traj.json,1,1,40,39,1,"{""exit"": 1}",82,40,0.03076859999999999
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-4094,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-4094/pydata__xarray-4094.traj.json,1,1,54,53,1,"{""exit"": 1}",110,54,0.04702928600000002
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-4356,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-4356/pydata__xarray-4356.traj.json,1,1,66,65,1,"{""exit"": 1}",134,66,0.08711666800000001
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-4629,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-4629/pydata__xarray-4629.traj.json,1,1,17,16,1,"{""exit"": 1}",36,17,0.020149395999999997
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-4687,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-4687/pydata__xarray-4687.traj.json,1,1,147,146,1,"{""exit"": 1}",296,147,0.22203108
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-4695,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-4695/pydata__xarray-4695.traj.json,1,1,41,40,1,"{""exit"": 1}",84,41,0.03221307
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-4966,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-4966/pydata__xarray-4966.traj.json,1,1,45,44,1,"{""exit"": 1}",92,45,0.05163189
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-6461,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-6461/pydata__xarray-6461.traj.json,1,1,60,59,1,"{""exit"": 1}",122,60,0.04232462
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-6599,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-6599/pydata__xarray-6599.traj.json,1,1,83,82,1,"{""exit"": 1}",168,83,0.22447055200000005
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-6721,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-6721/pydata__xarray-6721.traj.json,1,1,119,118,1,"{""exit"": 1}",240,119,0.13961397
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-6744,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-6744/pydata__xarray-6744.traj.json,1,1,51,50,1,"{""exit"": 1}",104,51,0.04897506000000001
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-6938,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-6938/pydata__xarray-6938.traj.json,1,1,121,120,1,"{""exit"": 1}",244,121,0.15001998200000002
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-6992,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-6992/pydata__xarray-6992.traj.json,1,1,64,63,1,"{""exit"": 1}",130,64,0.04997283
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-7229,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-7229/pydata__xarray-7229.traj.json,1,1,82,81,1,"{""exit"": 1}",166,82,0.08963687999999995
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-7233,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-7233/pydata__xarray-7233.traj.json,1,1,37,36,1,"{""exit"": 1}",76,37,0.027261854
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pydata__xarray-7393,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pydata__xarray-7393/pydata__xarray-7393.traj.json,1,1,101,100,1,"{""exit"": 1}",204,101,0.11863128999999997
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pylint-dev__pylint-4551,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pylint-dev__pylint-4551/pylint-dev__pylint-4551.traj.json,1,1,72,71,1,"{""exit"": 1}",146,72,0.06298841999999999
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pylint-dev__pylint-4604,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pylint-dev__pylint-4604/pylint-dev__pylint-4604.traj.json,1,1,85,84,1,"{""exit"": 1}",172,85,0.06378697800000002
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pylint-dev__pylint-4661,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pylint-dev__pylint-4661/pylint-dev__pylint-4661.traj.json,1,1,46,45,1,"{""exit"": 1}",94,46,0.07738586599999996
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pylint-dev__pylint-4970,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pylint-dev__pylint-4970/pylint-dev__pylint-4970.traj.json,1,1,57,56,1,"{""exit"": 1}",116,57,0.102026976
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pylint-dev__pylint-6386,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pylint-dev__pylint-6386/pylint-dev__pylint-6386.traj.json,1,1,124,123,1,"{""exit"": 1}",250,124,0.14411896400000007
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pylint-dev__pylint-6528,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pylint-dev__pylint-6528/pylint-dev__pylint-6528.traj.json,1,1,198,197,1,"{""exit"": 1}",398,198,0.68647426
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pylint-dev__pylint-6903,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pylint-dev__pylint-6903/pylint-dev__pylint-6903.traj.json,1,1,45,44,1,"{""exit"": 1}",92,45,0.03535647000000001
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pylint-dev__pylint-7080,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pylint-dev__pylint-7080/pylint-dev__pylint-7080.traj.json,1,1,163,162,1,"{""exit"": 1}",328,163,0.24631067399999987
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pylint-dev__pylint-7277,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pylint-dev__pylint-7277/pylint-dev__pylint-7277.traj.json,1,1,30,29,1,"{""exit"": 1}",62,30,0.032168562
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pylint-dev__pylint-8898,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pylint-dev__pylint-8898/pylint-dev__pylint-8898.traj.json,1,1,81,80,1,"{""exit"": 1}",164,81,0.07396264199999998
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-10051,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-10051/pytest-dev__pytest-10051.traj.json,1,1,41,40,1,"{""exit"": 1}",84,41,0.04075096000000001
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-10081,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-10081/pytest-dev__pytest-10081.traj.json,1,1,63,62,1,"{""exit"": 1}",128,63,0.07014463
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-10356,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-10356/pytest-dev__pytest-10356.traj.json,1,1,92,91,1,"{""exit"": 1}",186,92,0.11570498999999998
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-5262,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-5262/pytest-dev__pytest-5262.traj.json,1,1,43,42,1,"{""exit"": 1}",88,43,0.030717240000000007
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-5631,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-5631/pytest-dev__pytest-5631.traj.json,1,1,32,31,1,"{""exit"": 1}",66,32,0.02707866
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-5787,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-5787/pytest-dev__pytest-5787.traj.json,1,1,106,105,1,"{""exit"": 1}",214,106,0.158392802
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-5809,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-5809/pytest-dev__pytest-5809.traj.json,1,1,13,12,1,"{""exit"": 1}",28,13,0.005232629999999999
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-5840,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-5840/pytest-dev__pytest-5840.traj.json,1,1,43,42,1,"{""exit"": 1}",88,43,0.08699562000000002
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-6197,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-6197/pytest-dev__pytest-6197.traj.json,1,1,144,143,1,"{""exit"": 1}",290,144,0.5710504359999998
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-6202,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-6202/pytest-dev__pytest-6202.traj.json,1,1,54,53,1,"{""exit"": 1}",110,54,0.032934472
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-7205,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-7205/pytest-dev__pytest-7205.traj.json,1,1,30,29,1,"{""exit"": 1}",62,30,0.025236608
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-7236,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-7236/pytest-dev__pytest-7236.traj.json,1,1,62,61,1,"{""exit"": 1}",126,62,0.05214803200000001
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-7324,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-7324/pytest-dev__pytest-7324.traj.json,1,1,42,41,1,"{""exit"": 1}",86,42,0.04414715599999999
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-7432,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-7432/pytest-dev__pytest-7432.traj.json,1,1,56,55,1,"{""exit"": 1}",114,56,0.05310161999999999
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-7490,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-7490/pytest-dev__pytest-7490.traj.json,1,1,67,66,1,"{""exit"": 1}",136,67,0.08831518800000002
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-7521,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-7521/pytest-dev__pytest-7521.traj.json,1,1,45,44,1,"{""exit"": 1}",92,45,0.04315854800000001
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-7571,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-7571/pytest-dev__pytest-7571.traj.json,1,1,34,33,1,"{""exit"": 1}",70,34,0.023377799999999997
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-7982,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-7982/pytest-dev__pytest-7982.traj.json,1,1,29,28,1,"{""exit"": 1}",60,29,0.028865736000000003
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,pytest-dev__pytest-8399,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/pytest-dev__pytest-8399/pytest-dev__pytest-8399.traj.json,1,1,58,57,1,"{""exit"": 1}",118,58,0.05539178200000001
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,scikit-learn__scikit-learn-10297,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/scikit-learn__scikit-learn-10297/scikit-learn__scikit-learn-10297.traj.json,1,1,37,36,1,"{""exit"": 1}",76,37,0.026071590000000006
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,scikit-learn__scikit-learn-10844,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/scikit-learn__scikit-learn-10844/scikit-learn__scikit-learn-10844.traj.json,1,1,38,37,1,"{""exit"": 1}",78,38,0.02484129
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,scikit-learn__scikit-learn-10908,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/scikit-learn__scikit-learn-10908/scikit-learn__scikit-learn-10908.traj.json,1,1,111,110,1,"{""exit"": 1}",224,111,0.09903902999999999
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,scikit-learn__scikit-learn-11310,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/scikit-learn__scikit-learn-11310/scikit-learn__scikit-learn-11310.traj.json,1,1,101,100,1,"{""exit"": 1}",204,101,0.07924167
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,scikit-learn__scikit-learn-11578,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/scikit-learn__scikit-learn-11578/scikit-learn__scikit-learn-11578.traj.json,1,1,56,55,1,"{""exit"": 1}",114,56,0.04901949
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,scikit-learn__scikit-learn-12585,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/scikit-learn__scikit-learn-12585/scikit-learn__scikit-learn-12585.traj.json,1,1,33,32,1,"{""exit"": 1}",68,33,0.018426869999999995
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,scikit-learn__scikit-learn-12682,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/scikit-learn__scikit-learn-12682/scikit-learn__scikit-learn-12682.traj.json,1,1,76,75,1,"{""exit"": 1}",154,76,0.07739648999999998
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,scikit-learn__scikit-learn-12973,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/scikit-learn__scikit-learn-12973/scikit-learn__scikit-learn-12973.traj.json,1,1,38,37,1,"{""exit"": 1}",78,38,0.02458188
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,scikit-learn__scikit-learn-13124,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/scikit-learn__scikit-learn-13124/scikit-learn__scikit-learn-13124.traj.json,1,1,64,63,1,"{""exit"": 1}",130,64,0.08510730000000002
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,scikit-learn__scikit-learn-13135,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/scikit-learn__scikit-learn-13135/scikit-learn__scikit-learn-13135.traj.json,1,1,32,31,1,"{""exit"": 1}",66,32,0.025722449999999997
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,scikit-learn__scikit-learn-13142,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/scikit-learn__scikit-learn-13142/scikit-learn__scikit-learn-13142.traj.json,1,1,88,87,1,"{""exit"": 1}",178,88,0.09957020999999999
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,scikit-learn__scikit-learn-13328,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/scikit-learn__scikit-learn-13328/scikit-learn__scikit-learn-13328.traj.json,1,1,79,78,1,"{""exit"": 1}",160,79,0.06207434200000001
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,scikit-learn__scikit-learn-13439,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/scikit-learn__scikit-learn-13439/scikit-learn__scikit-learn-13439.traj.json,1,1,76,75,1,"{""exit"": 1}",154,76,0.06554379
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,scikit-learn__scikit-learn-13496,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/scikit-learn__scikit-learn-13496/scikit-learn__scikit-learn-13496.traj.json,1,1,52,51,1,"{""exit"": 1}",106,52,0.043994759999999994
MiniMax M2.5 high reasoning,20260217_mini-v2.0.0_minimax-2-5-high,scikit-learn__scikit-learn-13779,https://swe-bench-submissions.s3.amazonaws.com/bash-only/20260217_mini-v2.0.0_minimax-2-5-high/trajs/scikit-learn__scikit-learn-13779/scikit-learn__scikit-learn-13779.traj.json,1,1,58,57,1,"{""exit"": 1}",118,58,0.04683531000000001
